monitoring_id,monitoring_date,monitoring_time,model_name,model_version,accuracy,precision,recall,f1_score,auc_roc,predictions_count,avg_inference_time_ms,data_drift_score,feature_importance_shift,null_predictions_percent,model_type,is_anomaly,alert_level
MON-000495,2025-10-18,08:00,FRAUD_DETECTOR_V3,v1.1,0.8516,0.8571,0.8438,0.8483,0.9226,7818,9.86,0.4162,0.0881,1.08,Classification,True,WARNING
MON-000496,2025-10-18,20:00,FRAUD_DETECTOR_V3,v4.9,0.8115,0.8159,0.8088,0.7957,0.8657,520,14.0,0.1058,0.126,0.28,Classification,False,OK
MON-000497,2025-10-19,08:00,FRAUD_DETECTOR_V3,v1.1,0.8634,0.8629,0.8761,0.8543,0.9015,3295,4.19,0.2031,0.0732,3.63,Classification,False,OK
MON-000498,2025-10-19,20:00,FRAUD_DETECTOR_V3,v2.4,0.8447,0.8559,0.8372,0.8231,0.8971,7544,37.63,0.5074,0.0664,6.49,Classification,True,WARNING
MON-000499,2025-10-20,08:00,FRAUD_DETECTOR_V3,v3.2,0.8264,0.8409,0.8089,0.8138,0.8679,4121,26.98,0.0624,0.1686,0.31,Classification,False,OK
MON-000500,2025-10-20,20:00,FRAUD_DETECTOR_V3,v1.1,0.8779,0.8721,0.8703,0.8741,0.9214,6257,6.97,0.2462,0.546,0.35,Classification,False,OK
MON-000501,2025-10-21,08:00,FRAUD_DETECTOR_V3,v4.5,0.8674,0.8722,0.8713,0.8559,0.9179,6139,10.83,0.2268,0.1897,0.33,Classification,False,OK
MON-000502,2025-10-21,20:00,FRAUD_DETECTOR_V3,v2.6,0.8573,0.858,0.8687,0.8361,0.9117,1212,7.45,0.2547,0.0957,0.24,Classification,False,OK
MON-000503,2025-10-22,08:00,FRAUD_DETECTOR_V3,v1.7,0.8453,0.8408,0.8358,0.8292,0.8992,7561,17.05,0.1323,0.3366,0.28,Classification,False,OK
MON-000504,2025-10-22,20:00,FRAUD_DETECTOR_V3,v1.6,0.8489,0.8477,0.8348,0.828,0.8922,6317,16.76,0.5001,0.1252,0.58,Classification,True,WARNING
MON-000505,2025-10-23,08:00,FRAUD_DETECTOR_V3,v1.7,0.7988,0.7811,0.793,0.782,0.8334,1825,33.95,0.1553,0.1283,3.21,Classification,True,WARNING
MON-000506,2025-10-23,20:00,FRAUD_DETECTOR_V3,v1.3,0.8571,0.8678,0.8622,0.8547,0.9058,2780,18.79,0.3972,0.344,3.21,Classification,True,WARNING
MON-000507,2025-10-24,08:00,FRAUD_DETECTOR_V3,v4.6,0.8457,0.8536,0.8577,0.8301,0.8951,6800,47.61,0.1753,0.08,1.45,Classification,False,OK
MON-000508,2025-10-24,20:00,FRAUD_DETECTOR_V3,v3.7,0.8469,0.8277,0.8316,0.8384,0.896,10778,10.62,0.293,0.2338,2.81,Classification,False,OK
MON-000509,2025-10-25,08:00,FRAUD_DETECTOR_V3,v2.2,0.8465,0.8446,0.8357,0.8345,0.8986,2489,16.95,0.3394,0.1006,2.87,Classification,True,WARNING
MON-000510,2025-10-25,20:00,FRAUD_DETECTOR_V3,v3.0,0.8327,0.836,0.8011,0.8288,0.8784,4405,14.82,0.1627,0.2451,0.18,Classification,False,OK
MON-000511,2025-10-26,08:00,FRAUD_DETECTOR_V3,v2.9,0.823,0.8316,0.7922,0.7963,0.8822,11629,15.03,0.1347,0.2473,8.12,Classification,False,OK
MON-000512,2025-10-26,20:00,FRAUD_DETECTOR_V3,v1.1,0.8439,0.8412,0.8272,0.829,0.9006,1788,29.69,0.4093,0.0969,0.88,Classification,True,WARNING
MON-000513,2025-10-27,08:00,FRAUD_DETECTOR_V3,v3.5,0.8153,0.8129,0.8005,0.8172,0.8736,13967,27.49,0.1658,0.4072,0.27,Classification,False,OK
MON-000514,2025-10-27,20:00,FRAUD_DETECTOR_V3,v4.9,0.8476,0.8513,0.8404,0.8242,0.9123,1249,9.61,0.2921,0.2263,0.92,Classification,False,OK
MON-000515,2025-10-28,08:00,FRAUD_DETECTOR_V3,v1.2,0.8214,0.8146,0.8259,0.8264,0.8762,2510,18.91,0.0073,0.1223,1.49,Classification,False,OK
MON-000516,2025-10-28,20:00,FRAUD_DETECTOR_V3,v3.1,0.8613,0.8779,0.86,0.8358,0.9118,6394,21.87,0.4142,0.1491,0.64,Classification,True,WARNING
MON-000517,2025-10-29,08:00,FRAUD_DETECTOR_V3,v2.9,0.8134,0.8144,0.8176,0.7945,0.8624,9810,39.93,0.3437,0.0079,0.61,Classification,True,WARNING
MON-000518,2025-10-29,20:00,FRAUD_DETECTOR_V3,v1.8,0.841,0.843,0.8546,0.8321,0.8981,3681,46.0,0.1735,0.4819,2.2,Classification,False,OK
MON-000519,2025-10-30,08:00,FRAUD_DETECTOR_V3,v1.8,0.8434,0.8569,0.8471,0.828,0.8942,472,24.93,0.0763,0.2472,1.83,Classification,False,OK
MON-000520,2025-10-30,20:00,FRAUD_DETECTOR_V3,v2.3,0.8663,0.866,0.8633,0.8291,0.898,2452,21.7,0.2263,0.1046,0.15,Classification,False,OK
MON-000521,2025-10-31,08:00,FRAUD_DETECTOR_V3,v3.1,0.847,0.8606,0.8539,0.8341,0.891,2379,25.33,0.2624,0.1177,1.06,Classification,False,OK
MON-000522,2025-10-31,20:00,FRAUD_DETECTOR_V3,v2.0,0.8256,0.8095,0.7972,0.8104,0.8904,2624,12.15,0.3953,0.1478,1.67,Classification,True,WARNING
MON-000523,2025-11-01,08:00,FRAUD_DETECTOR_V3,v3.2,0.824,0.8355,0.8201,0.8022,0.8554,10138,15.19,0.1565,0.0531,3.9,Classification,False,OK
MON-000524,2025-11-01,20:00,FRAUD_DETECTOR_V3,v2.1,0.735,0.7454,0.7447,0.7179,0.7885,975,12.45,0.5089,0.0991,0.42,Classification,True,CRITICAL
MON-000525,2025-11-02,08:00,FRAUD_DETECTOR_V3,v2.4,0.8411,0.8205,0.8389,0.804,0.8965,2734,35.19,0.7622,0.1594,0.74,Classification,True,WARNING
MON-000526,2025-11-02,20:00,FRAUD_DETECTOR_V3,v3.7,0.8379,0.8347,0.8413,0.8158,0.887,2518,16.71,0.015,0.1227,8.46,Classification,False,OK
MON-000527,2025-11-03,08:00,FRAUD_DETECTOR_V3,v2.1,0.8279,0.8319,0.8249,0.8185,0.8711,2378,17.75,0.1965,0.248,5.49,Classification,False,OK
MON-000528,2025-11-03,20:00,FRAUD_DETECTOR_V3,v3.8,0.8175,0.8256,0.8266,0.8029,0.8569,1190,22.01,0.2958,0.0489,1.82,Classification,False,OK
MON-000529,2025-11-04,08:00,FRAUD_DETECTOR_V3,v3.7,0.8798,0.8929,0.8931,0.8721,0.9317,3764,25.46,0.2117,0.2206,1.46,Classification,False,OK
MON-000530,2025-11-04,20:00,FRAUD_DETECTOR_V3,v4.6,0.843,0.828,0.8115,0.8444,0.8899,2027,50.6,0.2285,0.0547,2.49,Classification,False,OK
MON-000531,2025-11-05,08:00,FRAUD_DETECTOR_V3,v4.3,0.8197,0.8205,0.8098,0.7952,0.8851,1531,21.12,0.0741,0.2614,1.11,Classification,False,OK
MON-000532,2025-11-05,20:00,FRAUD_DETECTOR_V3,v3.2,0.8565,0.8471,0.8262,0.8307,0.9113,1828,18.94,0.2857,0.2456,0.42,Classification,False,OK
MON-000533,2025-11-06,08:00,FRAUD_DETECTOR_V3,v2.4,0.8536,0.8465,0.7942,0.8459,0.8997,1670,36.86,0.2044,0.1089,1.32,Classification,False,OK
MON-000534,2025-11-06,20:00,FRAUD_DETECTOR_V3,v4.1,0.8167,0.8247,0.8254,0.7988,0.8697,1140,19.47,0.4889,0.2226,3.45,Classification,True,WARNING
MON-000535,2025-11-07,08:00,FRAUD_DETECTOR_V3,v3.2,0.83,0.822,0.8419,0.8116,0.8732,1366,12.4,0.3361,0.2663,5.53,Classification,True,WARNING
MON-000536,2025-11-07,20:00,FRAUD_DETECTOR_V3,v2.7,0.8508,0.8508,0.8432,0.8603,0.899,674,6.72,0.1707,0.2707,3.82,Classification,False,OK
MON-000537,2025-11-08,08:00,FRAUD_DETECTOR_V3,v4.7,0.8561,0.8517,0.8458,0.8512,0.8883,17280,24.15,0.3278,0.1712,1.45,Classification,True,WARNING
MON-000538,2025-11-08,20:00,FRAUD_DETECTOR_V3,v4.9,0.8264,0.8364,0.8237,0.8114,0.8728,3614,18.75,0.4679,0.4218,1.27,Classification,True,WARNING
MON-000539,2025-11-09,08:00,FRAUD_DETECTOR_V3,v3.5,0.8043,0.7859,0.8463,0.7932,0.8597,2679,45.02,0.1658,0.1982,1.24,Classification,False,OK
MON-000540,2025-11-09,20:00,FRAUD_DETECTOR_V3,v1.9,0.8465,0.8589,0.8308,0.8317,0.8948,8172,17.98,0.0977,0.3551,1.86,Classification,False,OK
MON-000541,2025-11-10,08:00,FRAUD_DETECTOR_V3,v4.6,0.8587,0.8736,0.8384,0.8286,0.9176,3905,11.95,0.2817,0.2672,0.12,Classification,False,OK
MON-000542,2025-11-10,20:00,FRAUD_DETECTOR_V3,v2.9,0.8404,0.8463,0.8494,0.827,0.903,5511,29.49,0.4476,0.163,0.32,Classification,True,WARNING
MON-000543,2025-11-11,08:00,FRAUD_DETECTOR_V3,v3.5,0.8354,0.8377,0.8452,0.8173,0.8926,3534,21.03,0.1339,0.2417,4.63,Classification,False,OK
MON-000544,2025-11-11,20:00,FRAUD_DETECTOR_V3,v1.7,0.8732,0.8528,0.879,0.8494,0.9431,17226,30.73,0.2054,0.2717,3.22,Classification,False,OK
MON-000545,2025-11-12,08:00,FRAUD_DETECTOR_V3,v2.0,0.8013,0.8077,0.8024,0.7815,0.8616,39263,22.46,0.2739,0.16,1.15,Classification,False,OK
MON-000546,2025-11-12,20:00,FRAUD_DETECTOR_V3,v3.9,0.856,0.866,0.8513,0.8266,0.9063,19385,22.64,0.1146,0.187,5.64,Classification,False,OK
MON-000547,2025-11-13,08:00,FRAUD_DETECTOR_V3,v4.4,0.8571,0.8581,0.8346,0.8249,0.9051,135,21.72,0.1221,0.1335,2.43,Classification,False,OK
MON-000548,2025-11-13,20:00,FRAUD_DETECTOR_V3,v3.6,0.826,0.8195,0.8539,0.8027,0.8719,1631,15.05,0.1216,0.1616,1.07,Classification,False,OK
MON-000549,2025-11-14,08:00,FRAUD_DETECTOR_V3,v1.1,0.7952,0.8098,0.8241,0.7711,0.8381,1724,20.92,0.297,0.4461,1.6,Classification,True,WARNING
MON-000550,2025-11-14,20:00,FRAUD_DETECTOR_V3,v2.5,0.8566,0.8479,0.8491,0.8583,0.9099,11355,20.68,0.3431,0.2635,0.22,Classification,True,WARNING
MON-000551,2025-11-15,08:00,FRAUD_DETECTOR_V3,v4.2,0.8478,0.8591,0.8689,0.8446,0.8942,1993,46.08,0.3506,0.2237,0.07,Classification,True,WARNING
MON-000552,2025-11-15,20:00,FRAUD_DETECTOR_V3,v3.3,0.8698,0.8751,0.8749,0.848,0.9064,2156,20.51,0.1419,0.3155,1.77,Classification,False,OK
MON-000553,2025-11-16,08:00,FRAUD_DETECTOR_V3,v1.3,0.8301,0.8283,0.8036,0.8187,0.8881,1844,17.44,0.1688,0.0562,1.83,Classification,False,OK
MON-000554,2025-11-16,20:00,FRAUD_DETECTOR_V3,v3.5,0.8448,0.8692,0.8197,0.8279,0.889,2159,34.45,0.4186,0.0443,1.13,Classification,True,WARNING
MON-000555,2025-11-17,08:00,FRAUD_DETECTOR_V3,v2.5,0.8078,0.8126,0.8192,0.7864,0.8427,2915,12.88,0.1081,0.2068,1.03,Classification,False,OK
MON-000556,2025-11-17,20:00,FRAUD_DETECTOR_V3,v1.0,0.8558,0.8616,0.8751,0.8295,0.917,5276,26.17,0.2868,0.0543,6.72,Classification,False,OK
MON-000557,2025-11-18,08:00,FRAUD_DETECTOR_V3,v3.0,0.8107,0.8158,0.816,0.7913,0.8722,2703,11.3,0.1142,0.2525,1.23,Classification,False,OK
MON-000558,2025-11-18,20:00,FRAUD_DETECTOR_V3,v3.3,0.8406,0.8436,0.8444,0.819,0.8791,2592,8.19,0.0284,0.204,1.74,Classification,False,OK
MON-000559,2025-11-19,08:00,FRAUD_DETECTOR_V3,v4.9,0.8205,0.8195,0.8073,0.8025,0.8651,1844,35.42,0.2324,0.3435,3.1,Classification,False,OK
MON-000560,2025-11-19,20:00,FRAUD_DETECTOR_V3,v3.3,0.848,0.8556,0.8311,0.8512,0.89,3765,16.83,0.6246,0.117,2.29,Classification,True,WARNING
MON-000561,2025-11-20,08:00,FRAUD_DETECTOR_V3,v1.6,0.7351,0.7361,0.7467,0.7195,0.7787,458,6.84,0.2584,0.1222,3.14,Classification,True,CRITICAL
MON-000562,2025-11-20,20:00,FRAUD_DETECTOR_V3,v3.9,0.8367,0.8184,0.8374,0.8077,0.8659,528,13.42,0.2783,0.0979,1.21,Classification,False,OK
MON-000563,2025-11-21,08:00,FRAUD_DETECTOR_V3,v2.8,0.84,0.8317,0.8382,0.8212,0.8858,1093,18.32,0.3439,0.2152,0.27,Classification,True,WARNING
MON-000564,2025-11-21,20:00,FRAUD_DETECTOR_V3,v2.1,0.8418,0.8534,0.8607,0.8364,0.8881,5537,65.58,0.445,0.3572,1.84,Classification,True,WARNING
MON-000565,2025-11-22,08:00,FRAUD_DETECTOR_V3,v3.9,0.8693,0.8781,0.8947,0.8719,0.9351,560,6.06,0.2513,0.0791,1.33,Classification,False,OK
MON-000566,2025-11-22,20:00,FRAUD_DETECTOR_V3,v1.9,0.8506,0.8402,0.8593,0.8203,0.902,7753,30.9,0.1763,0.3313,1.58,Classification,False,OK
MON-000567,2025-11-23,08:00,FRAUD_DETECTOR_V3,v4.6,0.75,0.7445,0.736,0.7354,0.7946,3347,15.4,0.5658,0.019,4.83,Classification,True,WARNING
MON-000568,2025-11-23,20:00,FRAUD_DETECTOR_V3,v3.5,0.829,0.8229,0.8298,0.816,0.8813,996,19.64,0.2614,0.1817,0.19,Classification,False,OK
MON-000569,2025-11-24,08:00,FRAUD_DETECTOR_V3,v2.3,0.7506,0.7651,0.7442,0.7454,0.7871,4963,13.87,0.2784,0.1384,2.68,Classification,True,WARNING
MON-000570,2025-11-24,20:00,FRAUD_DETECTOR_V3,v1.7,0.8197,0.8043,0.8176,0.8016,0.8705,1168,33.14,0.3716,0.0745,0.4,Classification,True,WARNING
MON-000571,2025-11-25,08:00,FRAUD_DETECTOR_V3,v4.0,0.8413,0.8352,0.8233,0.8246,0.8847,3015,22.79,0.1891,0.2295,1.36,Classification,False,OK
MON-000572,2025-11-25,20:00,FRAUD_DETECTOR_V3,v3.6,0.8073,0.8081,0.8261,0.7871,0.8586,1777,12.85,0.3222,0.2478,1.35,Classification,True,WARNING
MON-000573,2025-11-26,08:00,FRAUD_DETECTOR_V3,v1.1,0.7476,0.7332,0.7405,0.7199,0.8022,8033,31.51,0.3456,0.2175,3.23,Classification,True,CRITICAL
MON-000574,2025-11-26,20:00,FRAUD_DETECTOR_V3,v4.2,0.819,0.8198,0.843,0.8119,0.8635,6751,41.1,0.2694,0.1633,2.96,Classification,False,OK
MON-000575,2025-11-27,08:00,FRAUD_DETECTOR_V3,v3.9,0.828,0.8176,0.8261,0.8022,0.8808,8139,35.63,0.2462,0.5162,1.31,Classification,False,OK
MON-000576,2025-11-27,20:00,FRAUD_DETECTOR_V3,v4.3,0.8448,0.8364,0.8376,0.8125,0.8879,10335,67.03,0.4426,0.0523,8.95,Classification,True,WARNING
MON-000577,2025-11-28,08:00,FRAUD_DETECTOR_V3,v1.4,0.8531,0.8479,0.8431,0.8315,0.8925,6225,34.84,0.4412,0.1768,4.24,Classification,True,WARNING
MON-000578,2025-11-28,20:00,FRAUD_DETECTOR_V3,v1.9,0.8267,0.8249,0.8168,0.7937,0.8858,3990,21.37,0.405,0.3923,0.17,Classification,True,WARNING
MON-000579,2025-11-29,08:00,FRAUD_DETECTOR_V3,v1.7,0.8634,0.8578,0.8667,0.8422,0.9237,472,14.98,0.1336,0.2704,3.8,Classification,False,OK
MON-000580,2025-11-29,20:00,FRAUD_DETECTOR_V3,v3.2,0.8173,0.8182,0.8164,0.7964,0.8693,3080,31.99,0.4705,0.2412,0.3,Classification,True,WARNING
MON-000581,2025-11-30,08:00,FRAUD_DETECTOR_V3,v4.0,0.8566,0.869,0.8686,0.8386,0.9144,389,14.43,0.2085,0.16,0.33,Classification,False,OK
MON-000582,2025-11-30,20:00,FRAUD_DETECTOR_V3,v1.5,0.8326,0.8412,0.821,0.8112,0.8671,839,36.96,0.312,0.2366,3.09,Classification,True,WARNING
MON-000583,2025-12-01,08:00,FRAUD_DETECTOR_V3,v1.1,0.86,0.8752,0.8635,0.8434,0.9182,6438,18.24,0.2918,0.2303,0.48,Classification,False,OK
MON-000584,2025-12-01,20:00,FRAUD_DETECTOR_V3,v4.1,0.8325,0.8318,0.8507,0.8342,0.8968,907,24.22,0.2505,0.0686,0.32,Classification,False,OK
MON-000585,2025-12-02,08:00,FRAUD_DETECTOR_V3,v4.4,0.827,0.8263,0.8477,0.786,0.883,4760,11.17,0.3373,0.3823,0.64,Classification,True,WARNING
MON-000586,2025-12-02,20:00,FRAUD_DETECTOR_V3,v3.5,0.853,0.8551,0.8421,0.851,0.9018,2459,17.71,0.1941,0.0537,2.26,Classification,False,OK
MON-000587,2025-12-03,08:00,FRAUD_DETECTOR_V3,v3.6,0.8497,0.8343,0.8445,0.8186,0.8863,2463,12.29,0.4481,0.3107,0.63,Classification,True,WARNING
MON-000588,2025-12-03,20:00,FRAUD_DETECTOR_V3,v1.8,0.83,0.8403,0.8207,0.8178,0.8854,2091,46.67,0.4566,0.2389,3.74,Classification,True,WARNING
MON-000589,2025-12-04,08:00,FRAUD_DETECTOR_V3,v3.7,0.8516,0.8479,0.8387,0.8471,0.9072,4886,17.42,0.2846,0.0516,1.65,Classification,False,OK
MON-000590,2025-12-04,20:00,FRAUD_DETECTOR_V3,v1.6,0.8381,0.8377,0.8482,0.8195,0.8991,2166,19.42,0.324,0.1998,4.09,Classification,True,WARNING
MON-000591,2025-12-05,08:00,FRAUD_DETECTOR_V3,v3.7,0.8437,0.848,0.8269,0.8288,0.8905,1930,11.75,0.2715,0.3742,0.61,Classification,False,OK
MON-000592,2025-12-05,20:00,FRAUD_DETECTOR_V3,v4.1,0.8475,0.8398,0.8799,0.8378,0.8918,4408,9.34,0.3189,0.2185,0.47,Classification,True,WARNING
MON-000593,2025-12-06,08:00,FRAUD_DETECTOR_V3,v3.9,0.8126,0.8052,0.8161,0.8066,0.855,2744,13.0,0.197,0.0458,0.69,Classification,False,OK
MON-000594,2025-12-06,20:00,FRAUD_DETECTOR_V3,v1.0,0.8408,0.8447,0.8381,0.8125,0.8815,947,13.06,0.2566,0.0174,0.3,Classification,False,OK
MON-000595,2025-12-07,08:00,FRAUD_DETECTOR_V3,v2.0,0.8115,0.8158,0.8417,0.7993,0.8664,2708,12.91,0.1937,0.0907,1.23,Classification,False,OK
MON-000596,2025-12-07,20:00,FRAUD_DETECTOR_V3,v1.2,0.8197,0.8426,0.8,0.8027,0.8694,814,12.76,0.2862,0.2853,1.41,Classification,False,OK
MON-000597,2025-12-08,08:00,FRAUD_DETECTOR_V3,v1.5,0.8385,0.8409,0.8269,0.8266,0.8932,2980,29.11,0.1636,0.1851,1.02,Classification,False,OK
MON-000598,2025-12-08,20:00,FRAUD_DETECTOR_V3,v4.3,0.8602,0.8656,0.8414,0.8478,0.9118,10094,15.96,0.181,0.1778,3.25,Classification,False,OK
MON-000599,2025-12-09,08:00,FRAUD_DETECTOR_V3,v2.1,0.836,0.8592,0.8356,0.8187,0.8818,1166,26.88,0.091,0.082,2.57,Classification,False,OK
MON-000600,2025-12-09,20:00,FRAUD_DETECTOR_V3,v2.5,0.8335,0.837,0.824,0.817,0.8748,6924,15.83,0.3536,0.1784,2.84,Classification,True,WARNING
MON-000601,2025-12-10,08:00,FRAUD_DETECTOR_V3,v1.0,0.8316,0.8359,0.8121,0.8203,0.8948,5513,22.68,0.1718,0.0533,0.82,Classification,False,OK
MON-000602,2025-12-10,20:00,FRAUD_DETECTOR_V3,v3.0,0.8484,0.8193,0.8307,0.8271,0.9007,641,28.05,0.3458,0.0958,0.05,Classification,True,WARNING
MON-000603,2025-12-11,08:00,FRAUD_DETECTOR_V3,v1.0,0.8182,0.8143,0.8232,0.8093,0.8801,3305,14.03,0.1677,0.1122,0.9,Classification,False,OK
MON-000604,2025-12-11,20:00,FRAUD_DETECTOR_V3,v3.1,0.8125,0.8145,0.822,0.789,0.8672,9620,37.21,0.7322,0.2403,2.96,Classification,True,WARNING
MON-000605,2025-12-12,08:00,FRAUD_DETECTOR_V3,v3.5,0.8676,0.86,0.8469,0.8697,0.914,1641,20.7,0.2928,0.2587,2.65,Classification,False,OK
MON-000606,2025-12-12,20:00,FRAUD_DETECTOR_V3,v4.4,0.8488,0.851,0.8459,0.8366,0.8947,1574,11.09,0.1859,0.4534,1.36,Classification,False,OK
MON-000607,2025-12-13,08:00,FRAUD_DETECTOR_V3,v2.2,0.8265,0.8337,0.8203,0.8125,0.8685,1292,14.51,0.1611,0.1502,1.35,Classification,False,OK
MON-000608,2025-12-13,20:00,FRAUD_DETECTOR_V3,v4.1,0.8277,0.8369,0.8178,0.8056,0.8904,3814,16.79,0.1348,0.2656,0.84,Classification,False,OK
MON-000609,2025-12-14,08:00,FRAUD_DETECTOR_V3,v2.5,0.8294,0.8283,0.8535,0.8116,0.8934,589,15.92,0.2728,0.5064,1.43,Classification,False,OK
MON-000610,2025-12-14,20:00,FRAUD_DETECTOR_V3,v2.9,0.8144,0.7988,0.8136,0.8023,0.8613,899,5.95,0.408,0.3456,0.29,Classification,True,WARNING
MON-000611,2025-12-15,08:00,FRAUD_DETECTOR_V3,v4.7,0.8342,0.8351,0.8367,0.8297,0.8908,1246,11.33,0.0243,0.3857,0.14,Classification,False,OK
MON-000612,2025-12-15,20:00,FRAUD_DETECTOR_V3,v1.8,0.8409,0.8367,0.8511,0.8129,0.8874,446,28.01,0.2953,0.2717,5.5,Classification,False,OK
MON-000613,2025-12-16,08:00,FRAUD_DETECTOR_V3,v2.9,0.8675,0.8599,0.8688,0.837,0.9027,566,17.9,0.3988,0.0475,2.5,Classification,True,WARNING
MON-000614,2025-12-16,20:00,FRAUD_DETECTOR_V3,v4.7,0.8425,0.8397,0.8422,0.8212,0.8868,1213,22.99,0.126,0.2255,0.28,Classification,False,OK
MON-000615,2025-12-17,08:00,FRAUD_DETECTOR_V3,v3.5,0.8552,0.8518,0.8676,0.8342,0.9125,2113,22.52,0.2199,0.0344,1.08,Classification,False,OK
MON-000616,2025-12-17,20:00,FRAUD_DETECTOR_V3,v4.3,0.8346,0.8324,0.8259,0.8135,0.8947,10683,17.8,0.5524,0.3141,0.55,Classification,True,WARNING
MON-000617,2025-12-18,08:00,FRAUD_DETECTOR_V3,v1.4,0.8312,0.8266,0.8244,0.8193,0.8812,8434,13.79,0.1795,0.1864,7.04,Classification,False,OK
MON-000618,2025-12-18,20:00,FRAUD_DETECTOR_V3,v3.1,0.8402,0.8546,0.8253,0.8257,0.8834,4684,14.92,0.072,0.3498,1.44,Classification,False,OK
MON-000619,2025-12-19,08:00,FRAUD_DETECTOR_V3,v3.8,0.8575,0.8601,0.8787,0.8381,0.8962,24971,21.68,0.0374,0.1548,2.65,Classification,False,OK
MON-000620,2025-12-19,20:00,FRAUD_DETECTOR_V3,v2.3,0.8283,0.8311,0.8367,0.8251,0.8752,2777,11.63,0.2891,0.1171,0.71,Classification,False,OK
MON-000621,2025-12-20,08:00,FRAUD_DETECTOR_V3,v1.1,0.8448,0.8489,0.8482,0.8504,0.8923,6699,24.48,0.2486,0.1872,0.46,Classification,False,OK
MON-000622,2025-12-20,20:00,FRAUD_DETECTOR_V3,v4.0,0.8442,0.8305,0.8676,0.8327,0.8917,1968,40.21,0.4648,0.1627,0.27,Classification,True,WARNING
MON-000623,2025-12-21,08:00,FRAUD_DETECTOR_V3,v2.0,0.8398,0.8499,0.8214,0.8273,0.8781,5686,6.49,0.191,0.3204,1.44,Classification,False,OK
MON-000624,2025-12-21,20:00,FRAUD_DETECTOR_V3,v2.7,0.8575,0.89,0.8563,0.8411,0.9111,1566,26.25,0.2486,0.202,0.64,Classification,False,OK
MON-000625,2025-12-22,08:00,FRAUD_DETECTOR_V3,v4.3,0.8411,0.8315,0.8188,0.8133,0.8921,456,18.21,0.3964,0.5103,3.63,Classification,True,WARNING
MON-000626,2025-12-22,20:00,FRAUD_DETECTOR_V3,v4.1,0.8374,0.8307,0.8163,0.8304,0.8846,2249,25.92,0.0829,0.3592,1.19,Classification,False,OK
MON-000627,2025-12-23,08:00,FRAUD_DETECTOR_V3,v3.3,0.8391,0.8337,0.856,0.8201,0.8892,10945,15.07,0.1802,0.2775,0.15,Classification,False,OK
MON-000628,2025-12-23,20:00,FRAUD_DETECTOR_V3,v3.4,0.7978,0.8008,0.8232,0.7813,0.8532,506,40.08,0.5205,0.4562,0.12,Classification,True,WARNING
MON-000629,2025-12-24,08:00,FRAUD_DETECTOR_V3,v4.2,0.837,0.8356,0.8308,0.8216,0.8925,1074,18.27,0.4685,0.3252,2.29,Classification,True,WARNING
MON-000630,2025-12-24,20:00,FRAUD_DETECTOR_V3,v1.2,0.8189,0.8137,0.8127,0.7907,0.8815,3793,21.93,0.2405,0.1631,1.97,Classification,False,OK
MON-000631,2025-12-25,08:00,FRAUD_DETECTOR_V3,v2.5,0.836,0.8419,0.8294,0.8322,0.8988,5333,24.58,0.6889,0.1481,2.03,Classification,True,WARNING
MON-000632,2025-12-25,20:00,FRAUD_DETECTOR_V3,v4.7,0.8397,0.8435,0.865,0.8311,0.8948,7735,21.48,0.3918,0.3906,2.31,Classification,True,WARNING
MON-000633,2025-12-26,08:00,FRAUD_DETECTOR_V3,v2.6,0.8493,0.8615,0.8405,0.8243,0.8977,8250,21.96,0.0416,0.0788,4.45,Classification,False,OK
MON-000634,2025-12-26,20:00,FRAUD_DETECTOR_V3,v2.1,0.8804,0.8818,0.9054,0.8526,0.9239,2959,23.12,0.3043,0.5628,0.91,Classification,True,WARNING
MON-000635,2025-12-27,08:00,FRAUD_DETECTOR_V3,v3.6,0.867,0.8666,0.8677,0.8419,0.9256,856,15.71,0.6314,0.3339,4.12,Classification,True,WARNING
MON-000636,2025-12-27,20:00,FRAUD_DETECTOR_V3,v2.4,0.8399,0.8355,0.8326,0.8152,0.878,7866,17.38,0.1386,0.1344,0.53,Classification,False,OK
MON-000637,2025-12-28,08:00,FRAUD_DETECTOR_V3,v1.2,0.8512,0.8536,0.8553,0.8232,0.9021,1254,33.68,0.1777,0.2854,3.05,Classification,False,OK
MON-000638,2025-12-28,20:00,FRAUD_DETECTOR_V3,v4.1,0.832,0.8216,0.8604,0.8185,0.8727,1136,9.28,0.5033,0.2833,3.75,Classification,True,WARNING
MON-000639,2025-12-29,08:00,FRAUD_DETECTOR_V3,v1.3,0.8439,0.8547,0.8463,0.83,0.9036,14898,13.38,0.2776,0.2306,1.52,Classification,False,OK
MON-000640,2025-12-29,20:00,FRAUD_DETECTOR_V3,v1.7,0.8443,0.8505,0.8414,0.8152,0.9024,2156,8.52,0.1286,0.1696,1.57,Classification,False,OK
MON-000641,2025-12-30,08:00,FRAUD_DETECTOR_V3,v2.4,0.8204,0.8226,0.8284,0.824,0.8707,3844,8.61,0.1919,0.094,7.69,Classification,False,OK
MON-000642,2025-12-30,20:00,FRAUD_DETECTOR_V3,v1.7,0.8308,0.8267,0.8273,0.8043,0.9097,7567,12.21,0.1848,0.4815,0.98,Classification,False,OK
MON-000643,2025-12-31,08:00,FRAUD_DETECTOR_V3,v4.5,0.806,0.8224,0.7891,0.7701,0.8486,3279,17.94,0.158,0.276,10.69,Classification,False,OK
