incident_id,incident_date,data_source,check_type,check_name,severity,status,affected_records,total_records,detection_time,resolution_time_hours,root_cause,is_recurrent,sla_breach,error_rate_percent
INC-000825,2025-09-28,INTERNET_BANK,NULL_CHECK,CHECK_575,HIGH,IN_PROGRESS,54,2438492,19:49,,SCHEMA_CHANGE,False,False,0.0
INC-000826,2026-01-27,LOAN_REGISTRY,RANGE_CHECK,CHECK_477,MEDIUM,RESOLVED,85,155767,12:20,32.52,CONFIGURATION_ERROR,False,False,0.05
INC-000827,2025-09-07,PAYMENT_SYSTEM,FORMAT_CHECK,CHECK_705,MEDIUM,OPEN,72,25796,15:41,,DATA_DRIFT,True,True,0.28
INC-000828,2025-11-19,SCORING_ENGINE,SCHEMA_VALIDATION,CHECK_605,MEDIUM,RESOLVED,70,14066,21:03,5.46,NETWORK_TIMEOUT,True,False,0.5
INC-000829,2026-01-26,MOBILE_APP,DUPLICATE_CHECK,CHECK_891,LOW,RESOLVED,55,311112,02:13,2.82,DATABASE_CORRUPTION,True,False,0.02
INC-000830,2026-02-21,INTERNET_BANK,FORMAT_CHECK,CHECK_894,LOW,CLOSED,702,26684,04:56,38.63,CONFIGURATION_ERROR,False,False,2.63
INC-000831,2025-12-06,FRAUD_DETECTION,NULL_CHECK,CHECK_300,MEDIUM,CLOSED,435,136932,18:57,7.32,API_INTEGRATION_ISSUE,True,False,0.32
INC-000832,2025-12-11,FRAUD_DETECTION,NULL_CHECK,CHECK_850,LOW,IN_PROGRESS,4477,6932,20:51,,API_INTEGRATION_ISSUE,True,False,64.58
INC-000833,2026-03-03,PAYMENT_SYSTEM,CONSISTENCY_CHECK,CHECK_659,HIGH,IN_PROGRESS,706,3824,00:48,,MANUAL_DATA_ENTRY,True,False,18.46
INC-000834,2025-10-21,LOAN_REGISTRY,REFERENTIAL_INTEGRITY,CHECK_878,HIGH,RESOLVED,16,15939,04:42,3.5,UNKNOWN,False,False,0.1
INC-000835,2025-09-20,CRM_CLIENTS,COMPLETENESS_CHECK,CHECK_915,MEDIUM,IN_PROGRESS,105,22497,04:28,,API_INTEGRATION_ISSUE,False,False,0.47
INC-000836,2026-01-30,LOAN_REGISTRY,DUPLICATE_CHECK,CHECK_351,HIGH,OPEN,85,51382,17:18,,BUSINESS_LOGIC_ERROR,True,False,0.17
INC-000837,2026-02-24,PAYMENT_SYSTEM,RANGE_CHECK,CHECK_254,MEDIUM,CLOSED,247,414073,12:39,14.06,ETL_PIPELINE_FAILURE,False,False,0.06
INC-000838,2026-02-08,FRAUD_DETECTION,COMPLETENESS_CHECK,CHECK_106,HIGH,OPEN,1321,203630,18:28,,CONFIGURATION_ERROR,False,False,0.65
INC-000839,2025-11-02,LOAN_REGISTRY,CONSISTENCY_CHECK,CHECK_519,LOW,CLOSED,215,307433,06:13,1.87,UNKNOWN,False,True,0.07
INC-000840,2025-09-27,FRAUD_DETECTION,NULL_CHECK,CHECK_124,HIGH,IN_PROGRESS,216,5088,21:56,,DATA_DRIFT,False,False,4.25
INC-000841,2026-02-26,MOBILE_APP,RANGE_CHECK,CHECK_338,LOW,REOPENED,151,12211,10:19,12.92,SOURCE_SYSTEM_ERROR,False,False,1.24
INC-000842,2025-11-17,INTERNET_BANK,NULL_CHECK,CHECK_654,CRITICAL,CLOSED,750,152663,18:50,4.49,SCHEMA_CHANGE,False,False,0.49
INC-000843,2026-02-23,CRM_CLIENTS,DUPLICATE_CHECK,CHECK_454,LOW,CLOSED,47,250169,21:19,3.71,ETL_PIPELINE_FAILURE,False,False,0.02
INC-000844,2026-02-01,MOBILE_APP,REFERENTIAL_INTEGRITY,CHECK_751,LOW,IN_PROGRESS,8,97120,13:45,,API_INTEGRATION_ISSUE,False,False,0.01
INC-000845,2025-10-01,FRAUD_DETECTION,COMPLETENESS_CHECK,CHECK_959,CRITICAL,CLOSED,538,7147,11:05,17.45,SOURCE_SYSTEM_ERROR,False,False,7.53
INC-000846,2026-01-23,FRAUD_DETECTION,COMPLETENESS_CHECK,CHECK_810,LOW,CLOSED,314,2742,18:00,25.71,DATABASE_CORRUPTION,False,False,11.45
INC-000847,2025-09-11,SCORING_ENGINE,FORMAT_CHECK,CHECK_998,MEDIUM,CLOSED,2094,35099,19:32,20.57,CONFIGURATION_ERROR,False,False,5.97
INC-000848,2025-11-28,SCORING_ENGINE,RANGE_CHECK,CHECK_109,LOW,RESOLVED,1,3701,12:54,7.53,API_INTEGRATION_ISSUE,False,False,0.03
INC-000849,2026-01-15,MOBILE_APP,SCHEMA_VALIDATION,CHECK_443,MEDIUM,CLOSED,121,55341,04:54,9.16,BUSINESS_LOGIC_ERROR,False,False,0.22
INC-000850,2025-12-19,CREDIT_BUREAU,CONSISTENCY_CHECK,CHECK_101,LOW,OPEN,183,268705,09:03,,API_INTEGRATION_ISSUE,False,False,0.07
INC-000851,2026-02-17,MOBILE_APP,SCHEMA_VALIDATION,CHECK_877,LOW,CLOSED,7,32150,11:57,2.28,CONFIGURATION_ERROR,False,False,0.02
INC-000852,2025-12-04,SCORING_ENGINE,FORMAT_CHECK,CHECK_773,MEDIUM,CLOSED,124,1617,17:03,20.78,NETWORK_TIMEOUT,False,True,7.67
INC-000853,2025-09-18,FRAUD_DETECTION,DUPLICATE_CHECK,CHECK_485,CRITICAL,RESOLVED,1593,7953,00:45,19.21,MANUAL_DATA_ENTRY,False,False,20.03
INC-000854,2026-01-08,PAYMENT_SYSTEM,CONSISTENCY_CHECK,CHECK_969,LOW,IN_PROGRESS,9626,124164,17:52,,DATABASE_CORRUPTION,False,True,7.75
INC-000855,2026-02-13,MOBILE_APP,REFERENTIAL_INTEGRITY,CHECK_855,MEDIUM,RESOLVED,1058,56831,11:07,7.47,DATABASE_CORRUPTION,False,False,1.86
INC-000856,2025-11-27,FRAUD_DETECTION,SCHEMA_VALIDATION,CHECK_844,MEDIUM,CLOSED,77,66688,09:55,23.99,CONFIGURATION_ERROR,False,False,0.12
INC-000857,2025-09-04,PAYMENT_SYSTEM,REFERENTIAL_INTEGRITY,CHECK_414,CRITICAL,IN_PROGRESS,1850,757611,00:15,,BUSINESS_LOGIC_ERROR,False,False,0.24
INC-000858,2025-12-17,PAYMENT_SYSTEM,SCHEMA_VALIDATION,CHECK_206,MEDIUM,IN_PROGRESS,918,44273,13:44,,API_INTEGRATION_ISSUE,False,False,2.07
INC-000859,2026-01-04,SCORING_ENGINE,REFERENTIAL_INTEGRITY,CHECK_310,LOW,IN_PROGRESS,56,41566,18:25,,SOURCE_SYSTEM_ERROR,False,False,0.13
INC-000860,2025-09-28,MOBILE_APP,SCHEMA_VALIDATION,CHECK_642,MEDIUM,CLOSED,46,122192,20:20,7.49,BUSINESS_LOGIC_ERROR,False,False,0.04
INC-000861,2025-12-20,LOAN_REGISTRY,REFERENTIAL_INTEGRITY,CHECK_343,MEDIUM,OPEN,105,2108,22:24,,DATA_DRIFT,False,False,4.98
INC-000862,2025-12-02,CRM_CLIENTS,FORMAT_CHECK,CHECK_529,LOW,CLOSED,18,9043,12:24,25.85,BUSINESS_LOGIC_ERROR,False,False,0.2
INC-000863,2026-02-10,SCORING_ENGINE,FRESHNESS_CHECK,CHECK_603,LOW,RESOLVED,79,5029,13:34,4.95,NETWORK_TIMEOUT,False,False,1.57
INC-000864,2025-12-27,SCORING_ENGINE,CONSISTENCY_CHECK,CHECK_161,MEDIUM,CLOSED,392,81619,06:42,10.3,DATA_DRIFT,False,False,0.48
INC-000865,2026-03-01,LOAN_REGISTRY,RANGE_CHECK,CHECK_245,MEDIUM,REOPENED,1184,3504,05:30,10.84,BUSINESS_LOGIC_ERROR,False,False,33.79
INC-000866,2025-10-10,CRM_CLIENTS,DUPLICATE_CHECK,CHECK_828,LOW,IN_PROGRESS,69,67975,04:12,,NETWORK_TIMEOUT,False,False,0.1
INC-000867,2025-12-21,FRAUD_DETECTION,ACCURACY_CHECK,CHECK_386,LOW,RESOLVED,2384,14277,17:24,2.04,NETWORK_TIMEOUT,True,False,16.7
INC-000868,2025-10-16,CREDIT_BUREAU,NULL_CHECK,CHECK_195,HIGH,CLOSED,544,10804,11:53,56.53,NETWORK_TIMEOUT,False,False,5.04
INC-000869,2026-03-07,MOBILE_APP,RANGE_CHECK,CHECK_144,HIGH,RESOLVED,596,136441,13:09,2.27,ETL_PIPELINE_FAILURE,True,False,0.44
INC-000870,2026-01-12,CREDIT_BUREAU,NULL_CHECK,CHECK_337,MEDIUM,IN_PROGRESS,23,1534,09:55,,UNKNOWN,False,True,1.5
INC-000871,2026-02-14,FRAUD_DETECTION,CONSISTENCY_CHECK,CHECK_965,MEDIUM,CLOSED,5516,8288,21:08,18.81,SCHEMA_CHANGE,False,False,66.55
INC-000872,2025-11-09,INTERNET_BANK,RANGE_CHECK,CHECK_632,MEDIUM,REOPENED,448,7717804,04:00,1.88,CONFIGURATION_ERROR,False,False,0.01
INC-000873,2026-02-05,SCORING_ENGINE,REFERENTIAL_INTEGRITY,CHECK_522,LOW,CLOSED,76,891657,02:41,32.47,DATABASE_CORRUPTION,False,False,0.01
INC-000874,2026-01-16,CRM_CLIENTS,REFERENTIAL_INTEGRITY,CHECK_817,HIGH,RESOLVED,53,584,00:09,8.03,ETL_PIPELINE_FAILURE,False,True,9.08
INC-000875,2026-01-02,SCORING_ENGINE,ACCURACY_CHECK,CHECK_481,LOW,RESOLVED,79,7981,23:56,11.89,SCHEMA_CHANGE,False,False,0.99
INC-000876,2025-12-29,PAYMENT_SYSTEM,NULL_CHECK,CHECK_569,MEDIUM,IN_PROGRESS,19,24975,15:42,,CONFIGURATION_ERROR,False,False,0.08
INC-000877,2025-12-21,SCORING_ENGINE,DUPLICATE_CHECK,CHECK_865,LOW,CLOSED,1071,1309,13:08,8.44,DATABASE_CORRUPTION,False,False,81.82
INC-000878,2026-03-07,SCORING_ENGINE,CONSISTENCY_CHECK,CHECK_186,LOW,CLOSED,23,1246764,02:08,1.84,DATA_DRIFT,True,False,0.0
INC-000879,2026-01-30,FRAUD_DETECTION,REFERENTIAL_INTEGRITY,CHECK_694,CRITICAL,CLOSED,264,23368,20:51,16.72,API_INTEGRATION_ISSUE,False,False,1.13
INC-000880,2025-11-08,FRAUD_DETECTION,FRESHNESS_CHECK,CHECK_197,MEDIUM,OPEN,60,15186,13:55,,ETL_PIPELINE_FAILURE,False,False,0.4
INC-000881,2025-11-22,FRAUD_DETECTION,FORMAT_CHECK,CHECK_617,HIGH,CLOSED,567,47199,14:57,1.52,DATABASE_CORRUPTION,False,False,1.2
INC-000882,2025-11-02,CREDIT_BUREAU,FORMAT_CHECK,CHECK_236,LOW,IN_PROGRESS,745,45718,22:38,,DATABASE_CORRUPTION,False,False,1.63
INC-000883,2025-09-23,PAYMENT_SYSTEM,SCHEMA_VALIDATION,CHECK_752,LOW,RESOLVED,40,3988,13:39,14.56,SOURCE_SYSTEM_ERROR,False,False,1.0
INC-000884,2025-11-11,INTERNET_BANK,DUPLICATE_CHECK,CHECK_939,MEDIUM,CLOSED,138,305764,05:29,9.54,DATA_DRIFT,False,False,0.05
INC-000885,2025-12-25,INTERNET_BANK,FORMAT_CHECK,CHECK_503,MEDIUM,IN_PROGRESS,8,30457,16:27,,ETL_PIPELINE_FAILURE,False,False,0.03
INC-000886,2025-11-02,FRAUD_DETECTION,SCHEMA_VALIDATION,CHECK_176,MEDIUM,CLOSED,4451,301791,17:52,5.22,NETWORK_TIMEOUT,False,False,1.47
INC-000887,2026-03-12,CRM_CLIENTS,NULL_CHECK,CHECK_706,LOW,CLOSED,1256,6965,14:24,0.63,NETWORK_TIMEOUT,False,False,18.03
INC-000888,2025-12-28,CREDIT_BUREAU,REFERENTIAL_INTEGRITY,CHECK_681,MEDIUM,REOPENED,9,606,11:14,7.79,SCHEMA_CHANGE,False,True,1.49
INC-000889,2026-01-24,LOAN_REGISTRY,REFERENTIAL_INTEGRITY,CHECK_163,MEDIUM,CLOSED,26,390265,05:27,28.43,DATABASE_CORRUPTION,False,False,0.01
INC-000890,2026-02-04,CRM_CLIENTS,FRESHNESS_CHECK,CHECK_545,MEDIUM,CLOSED,113,96837,19:00,0.03,DATA_DRIFT,True,False,0.12
INC-000891,2026-02-19,MOBILE_APP,RANGE_CHECK,CHECK_778,HIGH,RESOLVED,160,227847,18:31,3.72,BUSINESS_LOGIC_ERROR,False,False,0.07
INC-000892,2025-12-07,MOBILE_APP,FORMAT_CHECK,CHECK_233,LOW,IN_PROGRESS,37,257677,23:15,,MANUAL_DATA_ENTRY,False,False,0.01
INC-000893,2025-11-26,CRM_CLIENTS,NULL_CHECK,CHECK_342,CRITICAL,RESOLVED,15,22892,22:32,0.12,ETL_PIPELINE_FAILURE,False,False,0.07
INC-000894,2025-09-08,FRAUD_DETECTION,COMPLETENESS_CHECK,CHECK_398,LOW,RESOLVED,327,10573,08:26,0.12,BUSINESS_LOGIC_ERROR,False,False,3.09
INC-000895,2026-01-05,LOAN_REGISTRY,FORMAT_CHECK,CHECK_367,HIGH,CLOSED,4812,18336,17:36,11.32,SOURCE_SYSTEM_ERROR,False,False,26.24
INC-000896,2025-11-23,LOAN_REGISTRY,DUPLICATE_CHECK,CHECK_971,MEDIUM,CLOSED,165,66360,11:02,18.68,UNKNOWN,False,False,0.25
INC-000897,2025-10-17,CREDIT_BUREAU,RANGE_CHECK,CHECK_422,LOW,RESOLVED,82,38333,01:36,17.98,DATABASE_CORRUPTION,False,False,0.21
INC-000898,2026-01-03,LOAN_REGISTRY,FORMAT_CHECK,CHECK_920,LOW,RESOLVED,67,567,15:45,18.15,API_INTEGRATION_ISSUE,False,False,11.82
INC-000899,2025-10-25,MOBILE_APP,NULL_CHECK,CHECK_502,LOW,IN_PROGRESS,16,17378,11:07,,SOURCE_SYSTEM_ERROR,False,False,0.09
INC-000900,2025-11-30,PAYMENT_SYSTEM,FORMAT_CHECK,CHECK_817,MEDIUM,CLOSED,38,372426,18:30,25.72,SCHEMA_CHANGE,False,False,0.01
INC-000901,2025-11-06,FRAUD_DETECTION,DUPLICATE_CHECK,CHECK_951,HIGH,CLOSED,1439,21968,22:05,0.16,DATA_DRIFT,False,True,6.55
INC-000902,2025-11-27,LOAN_REGISTRY,COMPLETENESS_CHECK,CHECK_853,LOW,CLOSED,2,1884326,04:46,4.49,NETWORK_TIMEOUT,False,False,0.0
INC-000903,2025-11-11,CREDIT_BUREAU,CONSISTENCY_CHECK,CHECK_434,MEDIUM,RESOLVED,170,3222,23:33,4.94,NETWORK_TIMEOUT,False,False,5.28
INC-000904,2026-01-31,MOBILE_APP,ACCURACY_CHECK,CHECK_425,HIGH,RESOLVED,156,44225,08:29,2.17,API_INTEGRATION_ISSUE,False,False,0.35
INC-000905,2026-02-27,PAYMENT_SYSTEM,COMPLETENESS_CHECK,CHECK_563,LOW,CLOSED,188,3069,16:05,4.92,CONFIGURATION_ERROR,False,True,6.13
INC-000906,2025-11-10,SCORING_ENGINE,SCHEMA_VALIDATION,CHECK_378,LOW,CLOSED,635,3979,16:56,10.58,CONFIGURATION_ERROR,True,False,15.96
INC-000907,2026-01-21,SCORING_ENGINE,FORMAT_CHECK,CHECK_339,LOW,RESOLVED,167,4053,19:05,8.81,DATABASE_CORRUPTION,False,False,4.12
INC-000908,2025-09-03,PAYMENT_SYSTEM,REFERENTIAL_INTEGRITY,CHECK_176,LOW,CLOSED,59,1829146,07:30,4.62,NETWORK_TIMEOUT,False,True,0.0
INC-000909,2026-01-11,MOBILE_APP,FRESHNESS_CHECK,CHECK_307,LOW,RESOLVED,39,13302,20:47,16.6,SCHEMA_CHANGE,False,False,0.29
INC-000910,2025-10-19,CREDIT_BUREAU,REFERENTIAL_INTEGRITY,CHECK_239,HIGH,CLOSED,1991,5403,21:42,15.05,NETWORK_TIMEOUT,False,False,36.85
INC-000911,2025-09-22,PAYMENT_SYSTEM,COMPLETENESS_CHECK,CHECK_898,HIGH,CLOSED,1190,21907,02:43,3.95,SOURCE_SYSTEM_ERROR,False,True,5.43
INC-000912,2025-11-01,FRAUD_DETECTION,REFERENTIAL_INTEGRITY,CHECK_888,MEDIUM,CLOSED,46876,14117,20:34,4.69,DATA_DRIFT,False,False,332.05
INC-000913,2026-03-04,FRAUD_DETECTION,NULL_CHECK,CHECK_698,MEDIUM,RESOLVED,84,111625,18:19,4.07,ETL_PIPELINE_FAILURE,False,False,0.08
INC-000914,2025-12-14,SCORING_ENGINE,REFERENTIAL_INTEGRITY,CHECK_211,MEDIUM,RESOLVED,41,372,19:03,1.66,NETWORK_TIMEOUT,False,False,11.02
INC-000915,2026-01-04,LOAN_REGISTRY,RANGE_CHECK,CHECK_259,MEDIUM,CLOSED,367,3264,10:34,16.77,BUSINESS_LOGIC_ERROR,False,False,11.24
INC-000916,2026-01-21,CREDIT_BUREAU,CONSISTENCY_CHECK,CHECK_208,MEDIUM,CLOSED,350,119731,00:30,0.57,MANUAL_DATA_ENTRY,False,False,0.29
INC-000917,2026-03-14,SCORING_ENGINE,FORMAT_CHECK,CHECK_268,MEDIUM,CLOSED,529,8289,14:32,1.96,BUSINESS_LOGIC_ERROR,False,False,6.38
INC-000918,2025-11-01,LOAN_REGISTRY,REFERENTIAL_INTEGRITY,CHECK_560,CRITICAL,CLOSED,807,4866,15:36,1.34,DATABASE_CORRUPTION,False,True,16.58
INC-000919,2026-02-24,LOAN_REGISTRY,DUPLICATE_CHECK,CHECK_577,MEDIUM,OPEN,519,4449,23:21,,SOURCE_SYSTEM_ERROR,False,False,11.67
INC-000920,2025-12-31,INTERNET_BANK,CONSISTENCY_CHECK,CHECK_421,MEDIUM,REOPENED,1274,93647,13:22,0.54,UNKNOWN,True,False,1.36
INC-000921,2026-02-13,FRAUD_DETECTION,CONSISTENCY_CHECK,CHECK_516,LOW,CLOSED,1662,85813,09:18,13.11,ETL_PIPELINE_FAILURE,False,False,1.94
INC-000922,2026-03-02,MOBILE_APP,REFERENTIAL_INTEGRITY,CHECK_223,HIGH,RESOLVED,1722,149528,05:02,0.55,API_INTEGRATION_ISSUE,True,False,1.15
INC-000923,2026-01-04,CRM_CLIENTS,CONSISTENCY_CHECK,CHECK_648,MEDIUM,CLOSED,1,2152,22:59,18.53,MANUAL_DATA_ENTRY,True,False,0.05
INC-000924,2025-12-24,MOBILE_APP,FRESHNESS_CHECK,CHECK_466,LOW,OPEN,236,1912,19:47,,UNKNOWN,False,False,12.34
INC-000925,2025-09-05,CRM_CLIENTS,REFERENTIAL_INTEGRITY,CHECK_888,MEDIUM,OPEN,23,214207,09:46,,NETWORK_TIMEOUT,False,False,0.01
INC-000926,2025-09-24,PAYMENT_SYSTEM,NULL_CHECK,CHECK_312,CRITICAL,RESOLVED,1225,33198,18:16,19.59,BUSINESS_LOGIC_ERROR,False,False,3.69
INC-000927,2025-11-15,FRAUD_DETECTION,COMPLETENESS_CHECK,CHECK_562,MEDIUM,CLOSED,1,6555,01:40,14.71,SCHEMA_CHANGE,False,False,0.02
INC-000928,2025-10-27,LOAN_REGISTRY,RANGE_CHECK,CHECK_415,MEDIUM,CLOSED,2803,16085,15:37,19.05,DATABASE_CORRUPTION,False,True,17.43
INC-000929,2025-12-13,CREDIT_BUREAU,ACCURACY_CHECK,CHECK_574,LOW,CLOSED,26,1865,05:36,17.47,SCHEMA_CHANGE,True,False,1.39
INC-000930,2026-02-25,CRM_CLIENTS,SCHEMA_VALIDATION,CHECK_371,HIGH,RESOLVED,16,7637,01:42,2.76,DATA_DRIFT,False,False,0.21
INC-000931,2025-11-02,MOBILE_APP,CONSISTENCY_CHECK,CHECK_972,LOW,RESOLVED,302,30285,09:51,8.31,ETL_PIPELINE_FAILURE,True,True,1.0
INC-000932,2025-11-18,LOAN_REGISTRY,NULL_CHECK,CHECK_222,HIGH,IN_PROGRESS,70,44754,23:39,,DATABASE_CORRUPTION,False,False,0.16
INC-000933,2026-02-17,CRM_CLIENTS,FORMAT_CHECK,CHECK_192,MEDIUM,IN_PROGRESS,5212,18492,00:18,,UNKNOWN,True,False,28.19
INC-000934,2026-01-27,CRM_CLIENTS,FORMAT_CHECK,CHECK_261,MEDIUM,CLOSED,2266,15071,15:05,42.28,DATABASE_CORRUPTION,False,False,15.04
INC-000935,2025-12-04,INTERNET_BANK,SCHEMA_VALIDATION,CHECK_926,MEDIUM,CLOSED,53,95464,04:32,10.5,UNKNOWN,False,False,0.06
INC-000936,2025-12-31,CRM_CLIENTS,RANGE_CHECK,CHECK_802,MEDIUM,RESOLVED,1193,17984,02:54,7.43,DATA_DRIFT,False,False,6.63
INC-000937,2026-01-20,CREDIT_BUREAU,CONSISTENCY_CHECK,CHECK_411,HIGH,CLOSED,49,9007,08:16,12.87,SOURCE_SYSTEM_ERROR,False,False,0.54
INC-000938,2026-01-14,FRAUD_DETECTION,FRESHNESS_CHECK,CHECK_946,MEDIUM,CLOSED,49,4795,04:39,20.3,API_INTEGRATION_ISSUE,False,True,1.02
INC-000939,2025-11-28,CREDIT_BUREAU,SCHEMA_VALIDATION,CHECK_821,LOW,OPEN,619,642,08:17,,MANUAL_DATA_ENTRY,False,False,96.42
INC-000940,2025-12-18,SCORING_ENGINE,RANGE_CHECK,CHECK_813,MEDIUM,CLOSED,2728,80808,08:00,0.4,DATABASE_CORRUPTION,False,False,3.38
INC-000941,2026-03-10,LOAN_REGISTRY,CONSISTENCY_CHECK,CHECK_717,LOW,CLOSED,61,411337,23:07,14.81,API_INTEGRATION_ISSUE,False,False,0.01
INC-000942,2026-01-19,FRAUD_DETECTION,NULL_CHECK,CHECK_141,LOW,CLOSED,71,4217,19:11,37.53,SCHEMA_CHANGE,False,False,1.68
INC-000943,2025-11-24,INTERNET_BANK,COMPLETENESS_CHECK,CHECK_320,MEDIUM,RESOLVED,271,1736,18:47,11.77,CONFIGURATION_ERROR,False,False,15.61
INC-000944,2025-11-30,FRAUD_DETECTION,FRESHNESS_CHECK,CHECK_955,CRITICAL,CLOSED,24,6339,04:42,2.51,CONFIGURATION_ERROR,False,True,0.38
INC-000945,2026-02-27,FRAUD_DETECTION,ACCURACY_CHECK,CHECK_977,MEDIUM,CLOSED,3397,39382,14:23,3.42,UNKNOWN,False,False,8.63
INC-000946,2025-12-26,MOBILE_APP,FORMAT_CHECK,CHECK_435,LOW,IN_PROGRESS,24,8017,05:16,,ETL_PIPELINE_FAILURE,True,False,0.3
INC-000947,2025-11-09,FRAUD_DETECTION,DUPLICATE_CHECK,CHECK_251,MEDIUM,RESOLVED,41,7743,22:15,0.16,DATABASE_CORRUPTION,True,True,0.53
INC-000948,2025-11-18,INTERNET_BANK,NULL_CHECK,CHECK_193,LOW,IN_PROGRESS,5087,18660,15:11,,MANUAL_DATA_ENTRY,False,False,27.26
INC-000949,2025-11-04,CREDIT_BUREAU,FORMAT_CHECK,CHECK_828,MEDIUM,CLOSED,227,26946,16:55,2.07,DATABASE_CORRUPTION,False,False,0.84
INC-000950,2025-10-30,FRAUD_DETECTION,REFERENTIAL_INTEGRITY,CHECK_354,LOW,RESOLVED,7238,46004,01:21,3.99,MANUAL_DATA_ENTRY,False,False,15.73
INC-000951,2025-10-01,PAYMENT_SYSTEM,DUPLICATE_CHECK,CHECK_464,HIGH,CLOSED,95,12206,02:09,4.4,API_INTEGRATION_ISSUE,False,False,0.78
INC-000952,2026-03-04,LOAN_REGISTRY,FORMAT_CHECK,CHECK_505,LOW,RESOLVED,22903,11779,19:59,2.97,CONFIGURATION_ERROR,False,False,194.44
INC-000953,2025-10-20,FRAUD_DETECTION,RANGE_CHECK,CHECK_625,MEDIUM,IN_PROGRESS,508,471,04:53,,MANUAL_DATA_ENTRY,False,False,107.86
INC-000954,2025-11-20,LOAN_REGISTRY,FRESHNESS_CHECK,CHECK_150,MEDIUM,OPEN,32,143110,15:48,,UNKNOWN,False,False,0.02
INC-000955,2025-10-01,PAYMENT_SYSTEM,FORMAT_CHECK,CHECK_793,MEDIUM,RESOLVED,31,36487,13:49,5.09,DATA_DRIFT,False,False,0.08
INC-000956,2026-03-10,PAYMENT_SYSTEM,ACCURACY_CHECK,CHECK_406,MEDIUM,IN_PROGRESS,8,452312,12:15,,CONFIGURATION_ERROR,False,False,0.0
INC-000957,2026-01-16,LOAN_REGISTRY,COMPLETENESS_CHECK,CHECK_366,LOW,CLOSED,10,61219,21:28,27.91,DATABASE_CORRUPTION,False,False,0.02
INC-000958,2026-02-24,CRM_CLIENTS,RANGE_CHECK,CHECK_939,MEDIUM,OPEN,39,19011,23:40,,DATA_DRIFT,False,False,0.21
INC-000959,2025-10-18,SCORING_ENGINE,NULL_CHECK,CHECK_278,HIGH,RESOLVED,20,1127,05:13,0.76,SCHEMA_CHANGE,False,False,1.77
INC-000960,2025-10-20,MOBILE_APP,NULL_CHECK,CHECK_131,MEDIUM,RESOLVED,0,839,18:46,0.48,API_INTEGRATION_ISSUE,False,False,0.0
INC-000961,2025-10-26,CRM_CLIENTS,NULL_CHECK,CHECK_514,MEDIUM,CLOSED,798,179278,11:03,10.03,ETL_PIPELINE_FAILURE,False,False,0.45
INC-000962,2026-03-09,CRM_CLIENTS,NULL_CHECK,CHECK_975,MEDIUM,CLOSED,699,67717,20:16,26.17,NETWORK_TIMEOUT,False,False,1.03
INC-000963,2026-01-02,CREDIT_BUREAU,COMPLETENESS_CHECK,CHECK_563,LOW,CLOSED,274,412833,03:03,4.69,MANUAL_DATA_ENTRY,False,False,0.07
INC-000964,2025-11-10,MOBILE_APP,FORMAT_CHECK,CHECK_669,MEDIUM,REOPENED,15,141845,05:29,3.42,CONFIGURATION_ERROR,False,False,0.01
INC-000965,2026-03-05,MOBILE_APP,CONSISTENCY_CHECK,CHECK_866,LOW,IN_PROGRESS,3998,10485,12:30,,MANUAL_DATA_ENTRY,True,False,38.13
INC-000966,2026-01-29,CRM_CLIENTS,FORMAT_CHECK,CHECK_663,MEDIUM,RESOLVED,103,221,09:30,11.06,MANUAL_DATA_ENTRY,False,False,46.61
INC-000967,2026-03-14,FRAUD_DETECTION,REFERENTIAL_INTEGRITY,CHECK_355,HIGH,RESOLVED,28,73794,23:48,9.99,ETL_PIPELINE_FAILURE,False,False,0.04
INC-000968,2026-01-13,CREDIT_BUREAU,FRESHNESS_CHECK,CHECK_196,LOW,RESOLVED,236,2886,17:14,1.94,UNKNOWN,False,False,8.18
INC-000969,2026-01-31,CREDIT_BUREAU,DUPLICATE_CHECK,CHECK_573,LOW,CLOSED,210,15235,12:43,2.32,CONFIGURATION_ERROR,False,False,1.38
INC-000970,2025-11-12,PAYMENT_SYSTEM,CONSISTENCY_CHECK,CHECK_204,MEDIUM,RESOLVED,0,50222,22:24,3.97,BUSINESS_LOGIC_ERROR,False,False,0.0
INC-000971,2025-09-26,INTERNET_BANK,CONSISTENCY_CHECK,CHECK_923,LOW,RESOLVED,139,6239,15:16,2.78,DATA_DRIFT,False,False,2.23
INC-000972,2025-10-20,MOBILE_APP,FORMAT_CHECK,CHECK_912,MEDIUM,RESOLVED,188,4228,04:33,42.67,NETWORK_TIMEOUT,True,False,4.45
INC-000973,2025-11-15,CRM_CLIENTS,CONSISTENCY_CHECK,CHECK_243,MEDIUM,REOPENED,69,11916,13:00,0.23,MANUAL_DATA_ENTRY,False,False,0.58
INC-000974,2025-10-29,PAYMENT_SYSTEM,SCHEMA_VALIDATION,CHECK_224,LOW,CLOSED,10,367,09:59,11.8,CONFIGURATION_ERROR,False,False,2.72
INC-000975,2025-12-02,LOAN_REGISTRY,SCHEMA_VALIDATION,CHECK_112,HIGH,RESOLVED,11,2786,14:24,8.75,CONFIGURATION_ERROR,False,False,0.39
INC-000976,2025-10-16,SCORING_ENGINE,REFERENTIAL_INTEGRITY,CHECK_163,MEDIUM,IN_PROGRESS,414,2707,21:20,,MANUAL_DATA_ENTRY,False,False,15.29
